# Fix print output for fix myRG2file
1840000 59.0929893695331
1850000 58.5009899930117
1860000 58.6346864165949
1870000 59.961084044897
1880000 59.2163412260415
1890000 58.3128033140578
1900000 57.6001315483942
1910000 57.6523737201955
1920000 57.3907652652441
1930000 57.0770070861029
1940000 57.3778450016283
1950000 57.4422655570015
1960000 57.6801906106765
1970000 57.1948788289486
1980000 56.6033853596737
1990000 56.0272504411328
2000000 56.2164658111853
2010000 57.0124275020014
2020000 56.9787353339651
2030000 57.4879082468885
2040000 57.9232294019663
2050000 57.9570342993357
2060000 59.1370733678046
2070000 59.2259667672855
2080000 58.8491754590436
2090000 58.8183751947033
2100000 58.8792050916216
2110000 57.9286776593089
2120000 58.1261907026305
2130000 58.3963699265567
2140000 57.8713195627985
2150000 58.4252789576215
2160000 57.9274160450252
2170000 58.0966604909175
2180000 57.5716849333698
2190000 58.367164291698
2200000 58.7061535353886
2210000 58.0441322912086
2220000 59.5655641082169
2230000 59.7395907818631
2240000 59.5187511966807
2250000 59.6999976947556
2260000 60.6746258705463
2270000 60.0260173283347
2280000 59.4546136287101
2290000 58.7022655362404
2300000 59.3470884036018
2310000 58.6127955666369
2320000 58.1706734466749
2330000 58.6531186609338
2340000 58.9459843537673
