# Fix print output for fix myRG2file
1590000 7.20004178767302
1600000 6.64260202855819
1610000 5.75658423617348
1620000 6.77260065566296
1630000 7.20036794428258
1640000 7.34373261837041
1650000 6.88133973638055
1660000 6.54860368327668
1670000 7.95102836767312
1680000 7.77258432564921
1690000 7.82195609976258
1700000 7.08548910057032
1710000 7.04360391886476
1720000 7.29180483423697
1730000 7.89473812560801
1740000 6.55832898902345
1750000 6.9700500418256
1760000 8.03285739297061
1770000 6.83975551032136
1780000 7.72556035595456
1790000 7.27030911240417
1800000 7.58783163073996
1810000 7.38582189515296
1820000 6.82274252525457
1830000 7.49342590699132
1840000 8.14729572946156
